date,open,high,low,volume,sentiment
2021/8/19 14:00,64.38,64.6,63.68,1615085,0.531775123
2021/8/19 15:00,63.94,64.12,63.49,1729867,0.710095001
2021/8/20 10:30,62,63,60.51,3967805,0.43484953
2021/8/20 11:30,60.84,60.85,59.8,1616862,0.461644046
2021/8/20 14:00,59.85,60.3,59.35,937956,0.720430245
2021/8/20 15:00,59.93,60.24,59.1,1692588,0.594910023
2021/8/23 10:30,58.8,61.1,58.38,2433307,0.22135868
2021/8/23 11:30,60.9,60.9,59.9,974246,0.085725691
2021/8/23 14:00,60.48,61,60.4,840974,0.439249088
2021/8/23 15:00,60.47,60.71,60.3,812614,0.533981096
2021/8/24 10:30,60.96,61.48,58.93,2759188,0.314935979
2021/8/24 11:30,59.17,59.2,58.6,1372644,0.41633651
2021/8/24 14:00,58.99,59.42,58.9,781227,0.912592761
2021/8/24 15:00,59.11,59.2,58.88,864365,0.762642284
2021/8/25 10:30,59.35,60.39,58.65,1732282,0.837639098
2021/8/25 11:30,59.66,59.66,58.98,734559,0.659310183
2021/8/25 14:00,59.28,59.99,59.2,686188,0.370601566
2021/8/25 15:00,59.66,60,59.6,712896,0.429465698
2021/8/26 10:30,59.13,60.4,58.7,1477628,0.658715388
2021/8/26 11:30,59.08,59.27,58.71,1071978,0.386796224
2021/8/26 14:00,58.72,59.03,58.58,601086,0.34548083
2021/8/26 15:00,58.72,58.99,58.2,1114365,0.421650231
2021/8/27 10:30,58.5,58.98,57.91,1155920,0.298803833
2021/8/27 11:30,58.35,58.36,57.95,648227,0.124957005
2021/8/27 14:00,58.02,58.34,57.94,433604,0.456068613
2021/8/27 15:00,57.98,58.18,57.83,809718,0.507378597
2021/8/30 10:30,60,60.86,59.33,3583953,0.40298279
2021/8/30 11:30,60.01,60.7,59.85,1690938,0.440594053
2021/8/30 14:00,60.57,60.99,60.11,1782484,0.395396269
2021/8/30 15:00,60.18,60.54,60.03,1467507,0.529269289
2021/8/31 10:30,58.2,59.88,56.61,4463073,0.509862526
2021/8/31 11:30,56.89,57.23,56.62,1437444,0.476193579
2021/8/31 14:00,56.7,57,55.71,1859331,0.471281576
2021/8/31 15:00,56.22,56.25,55.75,1571288,0.474498967
2021/9/1 10:30,55.9,57.35,55,2249813,0.368255781
2021/9/1 11:30,57,57.06,56.6,547051,0.450919611
2021/9/1 14:00,56.89,56.99,56.71,401447,0.072408285
2021/9/1 15:00,56.85,57,56.63,570003,0.364511913
2021/9/2 10:30,57,57.27,56.55,976027,0.252067962
2021/9/2 11:30,56.86,56.86,56.34,501217,0.435775379
2021/9/2 14:00,56.47,56.51,56.37,406031,0.310213291
2021/9/2 15:00,56.5,57.49,56.49,832236,0.357043201
2021/9/3 10:30,56.9,57.89,56.69,892726,0.164314705
2021/9/3 11:30,57.4,57.46,57.04,458358,0.395779233
2021/9/3 14:00,57.44,58.58,57.44,840534,0.684561009
2021/9/3 15:00,57.96,59.4,57.95,1511420,0.593589922
2021/9/6 10:30,58.79,60.5,58.5,2429086,0.370119707
2021/9/6 11:30,60.45,61,60.3,1177545,0.370665641
2021/9/6 14:00,60.48,60.9,60.32,954203,0.774533942
2021/9/6 15:00,60.9,61,60.5,931381,0.602453568
2021/9/7 10:30,60.37,60.76,59.9,1134148,0.642789121
2021/9/7 11:30,60.12,60.3,59.81,587238,0.517341468
2021/9/7 14:00,60.12,60.19,59.88,446925,0.630207051
2021/9/7 15:00,60.04,60.09,59.9,580786,0.695362288
2021/9/8 10:30,60.02,60.8,59.6,1033606,0.238204025
2021/9/8 11:30,59.76,59.76,58.8,1077125,0.213265516
2021/9/8 14:00,58.88,59.23,58.87,367171,0.276968722
2021/9/8 15:00,59.2,59.25,59,474755,0.337760501
2021/9/9 10:30,58.89,59.32,58.51,922206,0.067447099
